region,island,lon,lat,year,month,day,date,date_r,coral_cover
NWHI,French_Frigate,-166.1806,23.8092,2016,9,27,2016-09-27T10:00:00Z,2016-09-27,0.20144976675510406
NWHI,French_Frigate,-166.294,23.87696,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.3243560492992401
NWHI,French_Frigate,-166.0535,23.7252,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,0.021938297897577286
NWHI,French_Frigate,-166.2514,23.88106,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.17032001912593842
NWHI,French_Frigate,-166.1323,23.62484,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.08367638289928436
NWHI,French_Frigate,-166.0947,23.63932,2010,9,10,2010-09-10T10:00:00Z,2010-09-10,0.06422022730112076
NWHI,French_Frigate,-166.0666,23.69021,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,0.03657596558332443
NWHI,French_Frigate,-166.3231,23.86069,2017,9,9,2017-09-09T10:00:00Z,2017-09-09,0.4862614870071411
NWHI,French_Frigate,-166.1694,23.63819,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.250058650970459
NWHI,French_Frigate,-166.2307,23.88174,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.20532022416591644
NWHI,French_Frigate,-166.262,23.88063,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.276806116104126
NWHI,French_Frigate,-166.269,23.88094,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.3030170798301697
NWHI,French_Frigate,-166.332,23.85831,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.5191344022750854
NWHI,French_Frigate,-166.1944,23.72628,2016,9,2,2016-09-02T10:00:00Z,2016-09-02,0.2886117398738861
NWHI,French_Frigate,-166.1745,23.63866,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.250058650970459
NWHI,French_Frigate,-166.069,23.79342,2014,8,15,2014-08-15T10:00:00Z,2014-08-15,0.020837510004639626
NWHI,French_Frigate,-166.1624,23.69965,2010,9,9,2010-09-09T10:00:00Z,2010-09-09,0.2290971428155899
NWHI,French_Frigate,-166.2604,23.77228,2014,8,16,2014-08-16T10:00:00Z,2014-08-16,0.44912177324295044
NWHI,French_Frigate,-166.3147,23.87243,2017,9,9,2017-09-09T10:00:00Z,2017-09-09,0.43600502610206604
NWHI,French_Frigate,-166.2401,23.88225,2017,9,11,2017-09-11T10:00:00Z,2017-09-11,0.22788673639297485
NWHI,French_Frigate,-166.1337,23.62426,2016,9,1,2016-09-01T10:00:00Z,2016-09-01,0.08367638289928436
NWHI,French_Frigate,-166.0693,23.67904,2017,9,10,2017-09-10T10:00:00Z,2017-09-10,0.036853644996881485
NWHI,French_Frigate,-166.1139,23.62682,2016,9,1,2016-09-01T10:00:00Z,2016-09-01,0.052701760083436966
NWHI,French_Frigate,-166.0753,23.80149,2024,8,9,2024-08-09T10:00:00Z,2024-08-09,0.028707804158329964
NWHI,French_Frigate,-166.0932,23.81807,2024,8,9,2024-08-09T10:00:00Z,2024-08-09,0.022766515612602234
NWHI,French_Frigate,-166.0753,23.66883,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.04996892437338829
NWHI,French_Frigate,-166.0555,23.74832,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,0.019152702763676643
NWHI,French_Frigate,-166.2547,23.80263,2010,9,8,2010-09-08T10:00:00Z,2010-09-08,0.40466243028640747
NWHI,French_Frigate,-166.1045,23.6313,2010,9,10,2010-09-10T10:00:00Z,2010-09-10,0.07998744398355484
NWHI,French_Frigate,-166.1812,23.65739,2012,8,4,2012-08-04T10:00:00Z,2012-08-04,0.2879038155078888
NWHI,French_Frigate,-166.0649,23.78224,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,0.005438635591417551
NWHI,French_Frigate,-166.0676,23.68523,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.03657596558332443
NWHI,French_Frigate,-166.1096,23.82942,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,0.05167105048894882
NWHI,French_Frigate,-166.2067,23.87168,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.1770574450492859
NWHI,French_Frigate,-166.3066,23.87417,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.43600502610206604
NWHI,French_Frigate,-166.2995,23.87513,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.40568357706069946
NWHI,French_Frigate,-166.291,23.82669,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.45416444540023804
NWHI,French_Frigate,-166.0567,23.71036,2015,7,30,2015-07-30T10:00:00Z,2015-07-30,0.023778658360242844
NWHI,French_Frigate,-166.2122,23.72361,2016,9,27,2016-09-27T10:00:00Z,2016-09-27,0.35711240768432617
NWHI,French_Frigate,-166.252,23.88334,2017,9,9,2017-09-09T10:00:00Z,2017-09-09,0.17032001912593842
NWHI,French_Frigate,-166.2491,23.83248,2010,9,8,2010-09-08T10:00:00Z,2010-09-08,0.3429265320301056
NWHI,French_Frigate,-166.2515,23.77439,2016,9,3,2016-09-03T10:00:00Z,2016-09-03,0.4215884208679199
NWHI,French_Frigate,-166.3323,23.86123,2014,8,14,2014-08-14T10:00:00Z,2014-08-14,0.5191344022750854
NWHI,French_Frigate,-166.0549,23.71545,2014,8,15,2014-08-15T10:00:00Z,2014-08-15,0.022967271506786346
NWHI,French_Frigate,-166.2065,23.70677,2016,9,27,2016-09-27T10:00:00Z,2016-09-27,0.36097440123558044
NWHI,French_Frigate,-166.3234,23.87039,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.46744927763938904
NWHI,French_Frigate,-166.109,23.82941,2017,9,11,2017-09-11T10:00:00Z,2017-09-11,0.05167105048894882
NWHI,French_Frigate,-166.3174,23.86862,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.46744927763938904
NWHI,French_Frigate,-166.3,23.8745,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.40568357706069946
NWHI,French_Frigate,-166.1016,23.63259,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.07998744398355484
NWHI,French_Frigate,-166.0739,23.87389,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,NA
NWHI,French_Frigate,-166.1947,23.63595,2016,9,1,2016-09-01T10:00:00Z,2016-09-01,0.3176659047603607
NWHI,French_Frigate,-166.2142,23.74511,2016,9,3,2016-09-03T10:00:00Z,2016-09-03,0.3339935541152954
NWHI,French_Frigate,-166.2615,23.80199,2014,8,16,2014-08-16T10:00:00Z,2014-08-16,0.3940671384334564
NWHI,French_Frigate,-166.1882,23.86321,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.15131793916225433
NWHI,French_Frigate,-166.2215,23.66211,2017,9,26,2017-09-26T10:00:00Z,2017-09-26,0.4332842528820038
NWHI,French_Frigate,-166.2569,23.67157,2010,9,9,2010-09-09T10:00:00Z,2010-09-09,0.5195442140102386
NWHI,French_Frigate,-166.2084,23.70242,2010,9,9,2010-09-09T10:00:00Z,2010-09-09,0.36097440123558044
NWHI,French_Frigate,-166.243,23.67084,2012,8,6,2012-08-06T10:00:00Z,2012-08-06,0.4671463370323181
NWHI,French_Frigate,-166.305,23.87405,2014,8,14,2014-08-14T10:00:00Z,2014-08-14,0.40568357706069946
NWHI,French_Frigate,-166.2888,23.8775,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.3243560492992401
NWHI,French_Frigate,-166.2248,23.88082,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.18405812978744507
NWHI,French_Frigate,-166.2888,23.84049,2012,8,5,2012-08-05T10:00:00Z,2012-08-05,0.4337344765663147
NWHI,French_Frigate,-166.2331,23.67634,2012,8,6,2012-08-06T10:00:00Z,2012-08-06,0.4317410886287689
NWHI,French_Frigate,-166.2511,23.88308,2015,7,31,2015-07-31T10:00:00Z,2015-07-31,0.17032001912593842
NWHI,French_Frigate,-166.244,23.65556,2017,9,10,2017-09-10T10:00:00Z,2017-09-10,NA
NWHI,French_Frigate,-166.0776,23.661740000000002,2017,9,10,2017-09-10T10:00:00Z,2017-09-10,0.049993183463811874
NWHI,French_Frigate,-166.1439,23.84834,2017,9,11,2017-09-11T10:00:00Z,2017-09-11,0.07906484603881836
NWHI,French_Frigate,-166.2927,23.87731,2015,7,31,2015-07-31T10:00:00Z,2015-07-31,0.3243560492992401
NWHI,French_Frigate,-166.2391,23.66237,2010,9,9,2010-09-09T10:00:00Z,2010-09-09,0.449029341340065
NWHI,French_Frigate,-166.0618,23.68992,2014,8,15,2014-08-15T10:00:00Z,2014-08-15,0.01613929122686386
NWHI,French_Frigate,-166.2948,23.8084,2014,8,16,2014-08-16T10:00:00Z,2014-08-16,0.4548056721687317
NWHI,French_Frigate,-166.2872,23.83813,2024,8,11,2024-08-11T10:00:00Z,2024-08-11,0.4337344765663147
NWHI,French_Frigate,-166.1099,23.62673,2012,8,4,2012-08-04T10:00:00Z,2012-08-04,0.052701760083436966
NWHI,French_Frigate,-166.2618,23.68082,2012,8,4,2012-08-04T10:00:00Z,2012-08-04,0.5361350774765015
NWHI,French_Frigate,-166.2517,23.88324,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.17032001912593842
NWHI,French_Frigate,-166.1753,23.66588,2017,9,26,2017-09-26T10:00:00Z,2017-09-26,0.26072201132774353
NWHI,French_Frigate,-166.2462,23.67354,2012,8,6,2012-08-06T10:00:00Z,2012-08-06,0.5029533505439758
NWHI,French_Frigate,-166.1674,23.85832,2017,9,11,2017-09-11T10:00:00Z,2017-09-11,0.116047702729702
NWHI,French_Frigate,-166.3363,23.85218,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.5283476710319519
NWHI,French_Frigate,-166.2214,23.88059,2014,8,14,2014-08-14T10:00:00Z,2014-08-14,0.18405812978744507
NWHI,French_Frigate,-166.3261,23.83712,2017,9,9,2017-09-09T10:00:00Z,2017-09-09,0.5142658948898315
NWHI,French_Frigate,-166.209,23.87545,2017,9,11,2017-09-11T10:00:00Z,2017-09-11,0.16408824920654297
NWHI,French_Frigate,-166.3243,23.83658,2010,9,8,2010-09-08T10:00:00Z,2010-09-08,0.48254135251045227
NWHI,French_Frigate,-166.2773,23.88001,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.3302564322948456
NWHI,French_Frigate,-166.2016,23.6672,2011,7,27,2011-07-27T10:00:00Z,2011-07-27,0.3269518315792084
NWHI,French_Frigate,-166.2423,23.76261,2014,8,16,2014-08-16T10:00:00Z,2014-08-16,0.4087032973766327
NWHI,French_Frigate,-166.055,23.70266,2017,9,10,2017-09-10T10:00:00Z,2017-09-10,0.015698350965976715
NWHI,French_Frigate,-166.2042,23.66939,2017,9,26,2017-09-26T10:00:00Z,2017-09-26,0.3269518315792084
NWHI,French_Frigate,-166.079,23.65676,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.049993183463811874
NWHI,French_Frigate,-166.1651,23.8577,2017,9,11,2017-09-11T10:00:00Z,2017-09-11,0.116047702729702
NWHI,French_Frigate,-166.0635,23.67763,2012,8,4,2012-08-04T10:00:00Z,2012-08-04,0.016493579372763634
NWHI,French_Frigate,-166.3267,23.83845,2012,8,5,2012-08-05T10:00:00Z,2012-08-05,0.5142658948898315
NWHI,French_Frigate,-166.2191,23.67251,2012,8,6,2012-08-06T10:00:00Z,2012-08-06,0.39632824063301086
NWHI,French_Frigate,-166.192,23.69651,2016,9,2,2016-09-02T10:00:00Z,2016-09-02,NA
NWHI,French_Frigate,-166.2486,23.77375,2016,9,3,2016-09-03T10:00:00Z,2016-09-03,0.4215884208679199
NWHI,French_Frigate,-166.3326,23.83752,2011,7,28,2011-07-28T10:00:00Z,2011-07-28,0.5142658948898315
NWHI,French_Frigate,-166.3202,23.83546,2016,9,3,2016-09-03T10:00:00Z,2016-09-03,0.48254135251045227
NWHI,French_Frigate,-166.1746,23.67255,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.22958366572856903
NWHI,French_Frigate,-166.3494,23.86164,2012,8,5,2012-08-05T10:00:00Z,2012-08-05,0.5441364645957947
NWHI,French_Frigate,-166.2652,23.76916,2016,9,3,2016-09-03T10:00:00Z,2016-09-03,0.47673970460891724
NWHI,French_Frigate,-166.0948,23.82114,2016,9,24,2016-09-24T10:00:00Z,2016-09-24,0.022766515612602234
NWHI,French_Frigate,-166.0633,23.67808,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.016493579372763634
NWHI,French_Frigate,-166.3391,23.85823,2017,9,9,2017-09-09T10:00:00Z,2017-09-09,0.5095632076263428
NWHI,French_Frigate,-166.3348,23.86921,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.4585212469100952
NWHI,French_Frigate,-166.0785,23.80745,2024,8,9,2024-08-09T10:00:00Z,2024-08-09,0.02502182126045227
NWHI,French_Frigate,-166.2211,23.68292,2012,8,6,2012-08-06T10:00:00Z,2012-08-06,0.3972344994544983
NWHI,French_Frigate,-166.1172,23.62441,2024,8,10,2024-08-10T10:00:00Z,2024-08-10,0.11688114702701569
NWHI,French_Frigate,-166.2147,23.68879,2016,9,2,2016-09-02T10:00:00Z,2016-09-02,0.36352992057800293
NWHI,French_Frigate,-166.296,23.81579,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.46270859241485596
NWHI,French_Frigate,-166.1855,23.63543,2017,9,10,2017-09-10T10:00:00Z,2017-09-10,0.3176659047603607
NWHI,French_Frigate,-166.2378,23.68489,2012,8,6,2012-08-06T10:00:00Z,2012-08-06,0.5084225535392761
NWHI,French_Frigate,-166.2088,23.68307,2011,7,27,2011-07-27T10:00:00Z,2011-07-27,0.36286410689353943
NWHI,French_Frigate,-166.2195,23.71366,2016,9,2,2016-09-02T10:00:00Z,2016-09-02,0.39341166615486145
NWHI,French_Frigate,-166.0968,23.82272,2024,8,9,2024-08-09T10:00:00Z,2024-08-09,0.04429024085402489
NWHI,French_Frigate,-166.2545,23.7994,2024,8,11,2024-08-11T10:00:00Z,2024-08-11,0.40466243028640747
NWHI,French_Frigate,-166.1855,23.63481,2014,8,15,2014-08-15T10:00:00Z,2014-08-15,0.3003159165382385
NWHI,French_Frigate,-166.069,23.8109,2014,8,15,2014-08-15T10:00:00Z,2014-08-15,NA
NWHI,French_Frigate,-166.0913,23.63901,2015,7,30,2015-07-30T10:00:00Z,2015-07-30,0.06422022730112076
NWHI,French_Frigate,-166.2328,23.75754,2024,8,11,2024-08-11T10:00:00Z,2024-08-11,0.380268394947052
NWHI,French_Frigate,-166.1577,23.85518,2016,9,25,2016-09-25T10:00:00Z,2016-09-25,0.10004747658967972
NWHI,French_Frigate,-166.2217,23.68688,2010,9,9,2010-09-09T10:00:00Z,2010-09-09,0.3972863554954529
NWHI,French_Frigate,-166.0508,23.74757,2014,8,15,2014-08-15T10:00:00Z,2014-08-15,0.019152702763676643
NWHI,French_Frigate,-166.0811,23.65032,2010,9,10,2010-09-10T10:00:00Z,2010-09-10,0.039111364632844925
NWHI,French_Frigate,-166.0505,23.71501,2010,9,10,2010-09-10T10:00:00Z,2010-09-10,0.022967271506786346
NWHI,French_Frigate,-166.0868,23.64413,2015,7,30,2015-07-30T10:00:00Z,2015-07-30,0.06422022730112076
NWHI,French_Frigate,-166.3456,23.86521,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.5268498361110687
NWHI,French_Frigate,-166.3247,23.83141,2016,9,3,2016-09-03T10:00:00Z,2016-09-03,0.5021289587020874
NWHI,French_Frigate,-166.3391,23.86766,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.484042227268219
NWHI,French_Frigate,-166.3412,23.84465,2010,9,7,2010-09-07T10:00:00Z,2010-09-07,0.547644853591919
NWHI,French_Frigate,-166.3209,23.83166,2017,9,9,2017-09-09T10:00:00Z,2017-09-09,0.5021289587020874
NWHI,French_Frigate,-166.2456,23.88519,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.17032001912593842
NWHI,French_Frigate,-166.3183,23.874389999999998,2024,8,8,2024-08-08T10:00:00Z,2024-08-08,0.46744927763938904
NWHI,French_Frigate,-166.2496,23.88381,2017,9,27,2017-09-27T10:00:00Z,2017-09-27,0.17032001912593842
NWHI,French_Frigate,-166.2903,23.79709,2024,8,11,2024-08-11T10:00:00Z,2024-08-11,0.4751243591308594
NWHI,French_Frigate,-166.3507,23.86363,2011,7,28,2011-07-28T10:00:00Z,2011-07-28,0.5441364645957947
NWHI,French_Frigate,-166.135,23.84483,2014,8,14,2014-08-14T10:00:00Z,2014-08-14,0.07255689799785614
NWHI,French_Frigate,-166.1943,23.86569,2014,8,14,2014-08-14T10:00:00Z,2014-08-14,0.13891695191462836
NWHI,French_Frigate,-166.2864,23.786740000000002,2010,9,8,2010-09-08T10:00:00Z,2010-09-08,0.49518147110939026
NWHI,French_Frigate,-166.2715,23.73333,2014,8,16,2014-08-16T10:00:00Z,2014-08-16,0.5337158441543579
NWHI,French_Frigate,-166.3339,23.83082,2024,8,11,2024-08-11T10:00:00Z,2024-08-11,0.534010112285614
NWHI,French_Frigate,-166.3299,23.8714,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.4585212469100952
NWHI,French_Frigate,-166.3547,23.8303,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.6025295257568359
NWHI,French_Frigate,-166.2317,23.70583,2010,9,9,2010-09-09T10:00:00Z,2010-09-09,0.4254967272281647
NWHI,French_Frigate,-166.3233,23.82265,2014,8,16,2014-08-16T10:00:00Z,2014-08-16,0.5223192572593689
NWHI,French_Frigate,-166.3037,23.76919,2024,8,11,2024-08-11T10:00:00Z,2024-08-11,0.5623874664306641
NWHI,French_Frigate,-166.3153,23.81823,2016,9,26,2016-09-26T10:00:00Z,2016-09-26,0.5223192572593689
NWHI,French_Frigate,-166.3213,23.81419,2015,7,31,2015-07-31T10:00:00Z,2015-07-31,0.5223192572593689
NWHI,French_Frigate,-166.1275,23.84308,2024,8,9,2024-08-09T10:00:00Z,2024-08-09,0.07255689799785614
MHI,Hawaii,-155.777357,20.246613,2019,7,15,2019-07-15T22:00:00Z,2019-07-15,0.6899292469024658
MHI,Hawaii,-155.87149311,19.94641087,2013,8,8,2013-08-08T10:00:00Z,2013-08-08,0.4230566620826721
MHI,Hawaii,-155.82560202,20.01060066,2010,10,12,2010-10-12T10:00:00Z,2010-10-12,0.4729994237422943
MHI,Hawaii,-155.8969777,19.91123286,2013,8,8,2013-08-08T10:00:00Z,2013-08-08,0.39151450991630554
MHI,Hawaii,-155.889523,19.916767,2016,8,14,2016-08-14T10:00:00Z,2016-08-14,0.39970117807388306
MHI,Hawaii,-155.956579,19.511386,2019,7,19,2019-07-19T22:00:00Z,2019-07-19,0.1879255324602127
MHI,Hawaii,-155.83395283,19.97723591,2013,8,8,2013-08-08T10:00:00Z,2013-08-08,0.25710538029670715
MHI,Hawaii,-155.860167,19.95739,2016,8,14,2016-08-14T10:00:00Z,2016-08-14,0.4317539930343628
MHI,Hawaii,-155.79555265,19.00717646,2010,10,11,2010-10-11T10:00:00Z,2010-10-11,0.059385817497968674
MHI,Hawaii,-155.01567632,19.7366633,2013,8,5,2013-08-05T10:00:00Z,2013-08-05,0.5433350205421448
MHI,Hawaii,-156.049831,19.7569,2015,6,20,2015-06-20T10:00:00Z,2015-06-20,0.3446098566055298
MHI,Hawaii,-156.01742,19.802203,2015,6,20,2015-06-20T10:00:00Z,2015-06-20,0.3080523908138275
MHI,Hawaii,-155.830251,19.983558,2016,8,14,2016-08-14T10:00:00Z,2016-08-14,0.25710538029670715
MHI,Hawaii,-155.800695,20.252542,2019,7,15,2019-07-15T22:00:00Z,2019-07-15,0.6839599013328552
MHI,Hawaii,-156.03246,19.674787,2015,6,16,2015-06-16T10:00:00Z,2015-06-16,0.12112836539745331
MHI,Hawaii,-155.059989,19.740152,2019,7,13,2019-07-13T22:00:00Z,2019-07-13,0.4469888508319855
MHI,Hawaii,-155.869178,19.030253,2019,7,11,2019-07-11T22:00:00Z,2019-07-11,0
MHI,Hawaii,-155.895701,19.262566,2019,7,11,2019-07-11T22:00:00Z,2019-07-11,NA
MHI,Hawaii,-155.889545,19.302749,2015,6,18,2015-06-18T10:00:00Z,2015-06-18,0.1622343510389328
MHI,Hawaii,-155.845012,20.053892,2016,8,15,2016-08-15T10:00:00Z,2016-08-15,0.5508459806442261
MHI,Hawaii,-155.958843,19.542758,2019,7,19,2019-07-19T22:00:00Z,2019-07-19,0.24763469398021698
MHI,Hawaii,-155.930896,19.854674,2015,6,20,2015-06-20T10:00:00Z,2015-06-20,0.3559933304786682
MHI,Hawaii,-155.118784,19.886182,2015,6,17,2015-06-17T10:00:00Z,2015-06-17,0.545960009098053
MHI,Hawaii,-155.901028,19.218277,2015,6,18,2015-06-18T10:00:00Z,2015-06-18,0.10213783383369446
MHI,Hawaii,-155.523119,20.117904,2015,7,2,2015-07-02T10:00:00Z,2015-07-02,0.7570208311080933
MHI,Hawaii,-155.909741,19.171803,2016,8,11,2016-08-11T10:00:00Z,2016-08-11,0.0885123535990715
MHI,Hawaii,-155.294332,20.022652,2019,5,4,2019-05-04T22:00:00Z,2019-05-04,0.7250818610191345
MHI,Hawaii,-155.764613,20.24141,2019,7,15,2019-07-15T22:00:00Z,2019-07-15,0.6860269904136658
MHI,Hawaii,-155.99838,19.828644,2019,7,16,2019-07-16T22:00:00Z,2019-07-16,0.3272402882575989
MHI,Hawaii,-155.36388949,20.05500748,2010,10,9,2010-10-09T10:00:00Z,2010-10-09,0.3741776943206787
MHI,Hawaii,-155.83898599,19.01857392,2010,10,11,2010-10-11T10:00:00Z,2010-10-11,0.058932166546583176
MHI,Hawaii,-155.87811925,19.93578823,2010,10,12,2010-10-12T10:00:00Z,2010-10-12,0.41449782252311707
MHI,Hawaii,-155.83226262,19.97885806,2010,10,12,2010-10-12T10:00:00Z,2010-10-12,0.25710538029670715
MHI,Hawaii,-155.89981439,19.2123574,2010,10,13,2010-10-13T10:00:00Z,2010-10-13,0.10213783383369446
MHI,Hawaii,-155.89941935,19.25695055,2010,10,13,2010-10-13T10:00:00Z,2010-10-13,NA
MHI,Hawaii,-155.0877632,19.77316163,2013,8,5,2013-08-05T10:00:00Z,2013-08-05,0.5504842400550842
MHI,Hawaii,-155.90632134,19.89316491,2013,8,8,2013-08-08T10:00:00Z,2013-08-08,0.37736138701438904
MHI,Hawaii,-155.873407,20.090013,2016,8,15,2016-08-15T10:00:00Z,2016-08-15,0.524259626865387
MHI,Hawaii,-155.344223,20.047385,2019,5,4,2019-05-04T22:00:00Z,2019-05-04,0.6264229416847229
MHI,Hawaii,-155.91550673,19.15302216,2013,8,4,2013-08-04T10:00:00Z,2013-08-04,0.08482208475470543
MHI,Hawaii,-155.61379242,18.96727181,2013,8,7,2013-08-07T10:00:00Z,2013-08-07,0.002649410394951701
MHI,Hawaii,-155.902417,19.227075,2016,8,11,2016-08-11T10:00:00Z,2016-08-11,0.10480885207653046
MHI,Hawaii,-155.950035,19.485654,2015,6,16,2015-06-16T10:00:00Z,2015-06-16,NA
MHI,Hawaii,-154.885278,19.559103,2019,7,14,2019-07-14T22:00:00Z,2019-07-14,0.4387929439544678
MHI,Hawaii,-155.949476,19.484837,2019,7,19,2019-07-19T22:00:00Z,2019-07-19,NA
MHI,Hawaii,-155.48646,20.106631,2015,7,2,2015-07-02T10:00:00Z,2015-07-02,0.7560394406318665
MHI,Hawaii,-155.7970292,20.24934433,2013,8,3,2013-08-03T10:00:00Z,2013-08-03,0.6839599013328552
MHI,Hawaii,-156.055423,19.747491,2015,6,16,2015-06-16T10:00:00Z,2015-06-16,0.27839919924736023
MHI,Hawaii,-155.554422,19.079331,2016,8,7,2016-08-07T10:00:00Z,2016-08-07,0.09333819895982742
MHI,Hawaii,-156.054655,19.741137,2019,7,16,2019-07-16T22:00:00Z,2019-07-16,NA
MHI,Hawaii,-155.022201,19.734361,2016,8,8,2016-08-08T10:00:00Z,2016-08-08,0.5433350205421448
MHI,Hawaii,-155.969966,19.584159,2016,8,10,2016-08-10T10:00:00Z,2016-08-10,0.10126496106386185
MHI,Hawaii,-154.98124,19.647725,2019,7,13,2019-07-13T22:00:00Z,2019-07-13,0.4033209979534149
MHI,Hawaii,-155.77398232,20.24433305,2013,8,3,2013-08-03T10:00:00Z,2013-08-03,0.5966421663761139
MHI,Hawaii,-155.968793,19.582552,2015,6,16,2015-06-16T10:00:00Z,2015-06-16,0.10126496106386185
MHI,Hawaii,-155.948217,19.495805,2016,8,10,2016-08-10T10:00:00Z,2016-08-10,0.231533020734787
MHI,Hawaii,-154.92583472,19.39415543,2013,8,6,2013-08-06T10:00:00Z,2013-08-06,0.2685866951942444
MHI,Hawaii,-155.904631,19.07713,2015,6,19,2015-06-19T10:00:00Z,2015-06-19,0.06802022457122803
MHI,Hawaii,-156.034566,19.684544,2016,8,10,2016-08-10T10:00:00Z,2016-08-10,0.1240374818444252
MHI,Hawaii,-155.232387,19.986153,2015,6,17,2015-06-17T10:00:00Z,2015-06-17,0.7129529118537903
MHI,Hawaii,-155.907238,19.893961,2019,7,12,2019-07-12T22:00:00Z,2019-07-12,0.37736138701438904
MHI,Hawaii,-155.88990362,20.24361681,2013,8,3,2013-08-03T10:00:00Z,2013-08-03,0.7656724452972412
MHI,Hawaii,-154.88391456,19.4231828,2013,8,6,2013-08-06T10:00:00Z,2013-08-06,0.29549863934516907
MHI,Hawaii,-155.088344,19.81587,2015,6,17,2015-06-17T10:00:00Z,2015-06-17,0.4982289969921112
MHI,Hawaii,-155.88944,19.351719,2019,7,11,2019-07-11T22:00:00Z,2019-07-11,0.17976562678813934
MHI,Hawaii,-154.83159,19.534812,2019,7,14,2019-07-14T22:00:00Z,2019-07-14,0.36380067467689514
MHI,Hawaii,-155.56912735,19.02496713,2013,8,7,2013-08-07T10:00:00Z,2013-08-07,0.0771951898932457
MHI,Hawaii,-155.564814,19.028007,2016,8,7,2016-08-07T10:00:00Z,2016-08-07,0.11015582084655762
MHI,Hawaii,-154.806578,19.518805,2016,8,9,2016-08-09T10:00:00Z,2016-08-09,0.19414986670017242
MHI,Hawaii,-155.520135,19.112916,2016,8,7,2016-08-07T10:00:00Z,2016-08-07,0.10353275388479233
MHI,Hawaii,-155.902258,19.383239,2015,6,18,2015-06-18T10:00:00Z,2015-06-18,0.1491127908229828
MHI,Hawaii,-155.85538795,20.26778779,2010,10,8,2010-10-08T10:00:00Z,2010-10-08,0.6857848763465881
MHI,Hawaii,-155.8815182,19.03992992,2010,10,11,2010-10-11T10:00:00Z,2010-10-11,9.702988900244236e-4
